"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1314970526138294272",2020-10-10,"ok b99 is my comfort sitcom but schitt’s creek is better objectively 👍🏼",1,0,"NA",NA,NA,NA,"en",NA,NA,"ok b is my comfort sitcom but schitts creek is better objectively 🏼",2,"positive"
"1314969985479917569",2020-10-10,"@tlisIand i already answered its schitt’s creek but b99 is still my comfort show 😪",0,0,"NA",NA,NA,NA,"en",NA,NA,"tlisIand i already answered its schitts creek but b is still my comfort show ",2,"positive"
"1315335560739733505",2020-10-11,"@danjlevy Schitt$ Creek is a treasure &amp; serves as an inclusive, non-judgemental model for how the world should be. I grew up in my own shit’s creek in IL - the world you created was a far cry from what I experienced in my youth &amp; when I realized what you created I cried tears of joy. 🙏🏻❤️",0,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy Schitt Creek is a treasure amp serves as an inclusive nonjudgemental model for how the world should be I grew up in my own shits creek in IL  the world you created was a far cry from what I experienced in my youth amp when I realized what you created I cried tears of joy 🏻️",-1,"negative"
"1315335109730467840",2020-10-11,"also!!! somebody finally caught the schitt's creek reference in my escape room today!!!!!!!!!!!!!!!!!!!",0,0,"NA",NA,NA,NA,"en",NA,NA,"also somebody finally caught the schitts creek reference in my escape room today",-1,"negative"
"1315334375152791554",2020-10-11,"Super uncool of Schitt’s Creek to make me cry",0,0,"NA",NA,NA,NA,"en",NA,NA,"Super uncool of Schitts Creek to make me cry",2,"positive"
"1312931527752404992",2020-10-05,"@atsymbolanna Glad to see Schitt’s Creek moving up in the UK https://t.co/z6gOXDxwEC",4,0,"NA",NA,NA,NA,"en",NA,NA,"atsymbolanna Glad to see Schitts Creek moving up in the UK ",3,"positive"
"1315333856464179201",2020-10-11,"This is what is so special about the Schitt’s Creek fandom, we truly love and care about each other, old and new fans 🥰 https://t.co/bQBc6Yaeof",20,0,"NA",NA,NA,NA,"en",NA,NA,"This is what is so special about the Schitts Creek fandom we truly love and care about each other old and new fans 🥰 ",8,"positive"
"1313800294732648448",2020-10-07,"It's here #SchittsCreek fans - Bonus BINGE: Dan Levy on Schitt's Creek Season 6 episode of EW’s BINGE @shananaomi @PatrickGomezLA @EW @danjlevy @SchittsCreek
https://t.co/xquowZMmpB",37,8,"SchittsCreek",NA,NA,NA,"en",NA,NA,"Its here SchittsCreek fans  Bonus BINGE Dan Levy on Schitts Creek Season  episode of EWs BINGE shananaomi PatrickGomezLA EW danjlevy SchittsCreek",3,"positive"
"1315333590796898304",2020-10-11,"@glowlikeleroy @LanieK Schitt’s Creek and these kids are amazing!!",3,0,"NA",NA,NA,NA,"en",NA,NA,"glowlikeleroy LanieK Schitts Creek and these kids are amazing",2,"positive"
"1315333235027578880",2020-10-11,"I got Twyla! If only I could be as pure and wonderful as Twyla. But, @sarahlevy_ Twyla is sooo underrated! One of my favorite characters by far! Which Underrated ""Schitt's Creek"" Character Are You? https://t.co/RWyeDVOXJN via @noradominick",1,0,"NA",NA,NA,NA,"en",NA,NA,"I got Twyla If only I could be as pure and wonderful as Twyla But sarahlevy Twyla is sooo underrated One of my favorite characters by far Which Underrated Schitts Creek Character Are You ",6,"positive"
"1315332653558661122",2020-10-11,"@hayeslissack @matt_lissack Assuming you’ve already finished/loved Schitt’s Creek (because you’re not some sort of axe murderer)... Have you done Escape to the Chateau? Superstore? Veep? The Other Two? Derry Girls? Looking? Brooklyn Nine-Nine? Gimme a vibe and I’ll give you a show! https://t.co/icBUt7pCks",0,0,"NA",NA,NA,NA,"en",NA,NA,"hayeslissack mattlissack Assuming youve already finishedloved Schitts Creek because youre not some sort of axe murderer Have you done Escape to the Chateau Superstore Veep The Other Two Derry Girls Looking Brooklyn NineNine Gimme a vibe and Ill give you a show ",-6,"negative"
"1315105411570171905",2020-10-11,"@PeteButtigieg have you and Chasten watched Schitt's Creek??? I know you guys been busy...but it is so awesome and wonderful and sweet💞",0,0,"NA",NA,NA,NA,"en",NA,NA,"PeteButtigieg have you and Chasten watched Schitts Creek I know you guys been busybut it is so awesome and wonderful and sweet",10,"positive"
"1315331593578323968",2020-10-11,"schitt's creek probs one of the sitcoms that aCTUALLY make me laugh like out loud JASDA after veep and new girl of course",0,0,"NA",NA,NA,NA,"en",NA,NA,"schitts creek probs one of the sitcoms that aCTUALLY make me laugh like out loud JASDA after veep and new girl of course",1,"positive"
"1315331236936609792",2020-10-11,"@jaydlyn123 I haven't watched Schitt's Creek but I get it. Struggling through a show you're not into is exhausting. I tried really hard to get into How I Met Your Mother and I just couldn't do it. I lasted 1 season. I didn’t try as hard with The Office and gave up after only 2 episodes.",0,0,"NA",NA,NA,NA,"en",NA,NA,"jaydlyn I havent watched Schitts Creek but I get it Struggling through a show youre not into is exhausting I tried really hard to get into How I Met Your Mother and I just couldnt do it I lasted  season I didnt try as hard with The Office and gave up after only  episodes",-4,"negative"
"1315330488811151360",2020-10-11,"WHY did no one tell me how absolutely awesome Schitt’s Creek is?!  Oh my gosh!  It is...everything!! https://t.co/ZD7BAb0L64",0,0,"NA",NA,NA,NA,"en",NA,NA,"WHY did no one tell me how absolutely awesome Schitts Creek is  Oh my gosh  It iseverything ",4,"positive"
"1315329626068185089",2020-10-11,"Okay, so I gave Schitt's Creek another chance. S2e10. It's getting better, but seriously, Moira reminds me of Michael from the office, and I HATE cringey humor. Everything else is good, though.",11,0,"NA",NA,NA,NA,"en",NA,NA,"Okay so I gave Schitts Creek another chance Se Its getting better but seriously Moira reminds me of Michael from the office and I HATE cringey humor Everything else is good though",1,"positive"
"1314684709595754496",2020-10-09,"Alright, Schitt's Creek is good, but I'm at the end of S1 &amp; it's just not for me. I need another show!
 
I enjoy shows like Lucifer, GoT, SOA, Dexter, AHS, Outlander, Vikings, and The Last Kingdom.

Adventure, mystery, thriller, some romance but not a main theme. Suggestions?",33,1,"NA",NA,NA,NA,"en",NA,NA,"Alright Schitts Creek is good but Im at the end of S amp its just not for me I need another show I enjoy shows like Lucifer GoT SOA Dexter AHS Outlander Vikings and The Last KingdomAdventure mystery thriller some romance but not a main theme Suggestions",4,"positive"
"1315328156367192067",2020-10-11,"How many people have googled this since Schitt's Creek? And how wonderful is it? https://t.co/LWaslIBr2M",1,0,"NA",NA,NA,NA,"en",NA,NA,"How many people have googled this since Schitts Creek And how wonderful is it ",4,"positive"
"1314599019855970305",2020-10-09,"Oh, SCHITT'S CREEK says fuck. Neat.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Oh SCHITTS CREEK says fuck Neat",-4,"negative"
"1315327758684377088",2020-10-11,"Some great suggestions! 📺 ""21 Underrated Shows That ""Schitt's Creek"" Fans Will Love Just As Much As They Love Moira Rose"" https://t.co/a8LpHwjaP4",0,0,"NA",NA,NA,NA,"en",NA,NA,"Some great suggestions   Underrated Shows That Schitts Creek Fans Will Love Just As Much As They Love Moira Rose ",9,"positive"
"1314987204142403584",2020-10-10,"i got a schitt’s creek shirt today and i’m so so so HAPPY !!",9,0,"NA",NA,NA,NA,"en",NA,NA,"i got a schitts creek shirt today and im so so so HAPPY ",3,"positive"
"1315327666514530305",2020-10-11,"big little lies, full house, reba, boy meets world, jatp, bh90210, queer eye, seinfeld, law and order svu, gossip girl, hollywood, the politician, friends, hannah montana, schitt’s creek, glee, 30 rock, killing eve, zoey’s epl, and stranger things :) (i have too many lol) https://t.co/qinfu7lTin",2,0,"NA",NA,NA,NA,"en",NA,NA,"big little lies full house reba boy meets world jatp bh queer eye seinfeld law and order svu gossip girl hollywood the politician friends hannah montana schitts creek glee  rock killing eve zoeys epl and stranger things  i have too many lol ",2,"positive"
"1315326205239779329",2020-10-11,"@yet_so_far @complainette @surusalt @hamstersapiens As much as I love the show I have to say payoff for video averse folks like complu ma'am is low on schitt's Creek :( it takes two seasons to get good!",3,0,"NA",NA,NA,NA,"en",NA,NA,"yetsofar complainette surusalt hamstersapiens As much as I love the show I have to say payoff for video averse folks like complu maam is low on schitts Creek  it takes two seasons to get good",3,"positive"
"1315325508758855681",2020-10-11,"@AvishSood I’m currently watching Schitt’s Creek and Ted Lasso, but paused both to crush Emily in Paris 😬",1,0,"NA",NA,NA,NA,"en",NA,NA,"AvishSood Im currently watching Schitts Creek and Ted Lasso but paused both to crush Emily in Paris ",-1,"negative"
"1315325270673559552",2020-10-11,"On season 5 of Schitt’s Creek and I’m getting upset about it now. https://t.co/NuMaqzSTZM",4,0,"NA",NA,NA,NA,"en",NA,NA,"On season  of Schitts Creek and Im getting upset about it now ",-2,"negative"
"1314336087729467394",2020-10-08,"on S4 of Schitt’s Creek and getting sad cause I’m finishing too fast.",1,0,"NA",NA,NA,NA,"en",NA,NA,"on S of Schitts Creek and getting sad cause Im finishing too fast",-2,"negative"
"1315324946814398472",2020-10-11,"Watching Schitt’s Creek again cause it’s that fucking hilarious",17,1,"NA",NA,NA,NA,"en",NA,NA,"Watching Schitts Creek again cause its that fucking hilarious",-2,"negative"
"1315324460602359810",2020-10-11,"@kayleighmcenany For great, light fun and corky laughter, Schitt’s Creek is a must. @SchittsCreek Love it!!",1,0,"NA",NA,NA,NA,"en",NA,NA,"kayleighmcenany For great light fun and corky laughter Schitts Creek is a must SchittsCreek Love it",7,"positive"
"1315324027179798528",2020-10-11,"If You're Obsessed With ""Schitt's Creek,"" (of course you are), then here Are 21 Underrated Shows You'll Love Too (Via @BuzzFeed). 

https://t.co/m9Ht1MSVBt https://t.co/YrrvgngC05",0,0,"NA",NA,NA,NA,"en",NA,NA,"If Youre Obsessed With Schitts Creek of course you are then here Are  Underrated Shows Youll Love Too Via BuzzFeed ",3,"positive"
"1315323998062948353",2020-10-11,"@danjlevy Thank you for giving us a voice and a place of pure, unadulterated acceptance. David and Patrick provided us with some of the most beautiful and heartfelt moments in TV history. Schitt's Creek made me want to be a better person.",1,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy Thank you for giving us a voice and a place of pure unadulterated acceptance David and Patrick provided us with some of the most beautiful and heartfelt moments in TV history Schitts Creek made me want to be a better person",6,"positive"
"1315323483455467520",2020-10-11,"This episode handles #ComingOut in such a loving way. I hope for anyone coming out, that your family and friends will be accepting and loving. And if not, may there be support to see you through. @danjlevy #LGBTQ #Belong  #ComingOut #Ally  https://t.co/wWHvnbJZUM",0,0,"c(""ComingOut""","""LGBTQ""","""Belong""","""ComingOut""","en",NA,NA,"This episode handles ComingOut in such a loving way I hope for anyone coming out that your family and friends will be accepting and loving And if not may there be support to see you through danjlevy LGBTQ Belong  ComingOut Ally  ",11,"positive"
"1315323030688718853",2020-10-11,"everyone I know is finishing Schitt's Creek at the same time I feel like I missed a memo. I haven't seen it yet",0,0,"NA",NA,NA,NA,"en",NA,NA,"everyone I know is finishing Schitts Creek at the same time I feel like I missed a memo I havent seen it yet",-2,"negative"
"1315322335977705473",2020-10-11,"BREAKING NEWS:
I am officially a Schitt’s Creek addict!  When I need a break from all this craziness and want to decompress for awhile,that show does it for me😁  I have been binge watching and loving it! 👍💙💙💙 https://t.co/82yc3ugfLk",13,1,"NA",NA,NA,NA,"en",NA,NA,"BREAKING NEWSI am officially a Schitts Creek addict  When I need a break from all this craziness and want to decompress for awhilethat show does it for me  I have been binge watching and loving it  ",3,"positive"
"1315322335566721026",2020-10-11,"wondering if i should go to the kitchen &amp; make broccoli soup or if i should accept the fact that it’s 7:02pm in bed under blankets with my teeth brushed. i finished 14 out of 19 things on my list today does that not call for a soup &amp; an episode of Schitt’s Creek me thinks oui 😌",6,0,"NA",NA,NA,NA,"en",NA,NA,"wondering if i should go to the kitchen amp make broccoli soup or if i should accept the fact that its pm in bed under blankets with my teeth brushed i finished  out of  things on my list today does that not call for a soup amp an episode of Schitts Creek me thinks oui ",1,"positive"
